NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027
180012014947,2018,5208707,Goiânia,52,GO,24.0,F,0.0,1,1,1505536.0,Parauapebas,15.0,PA,1,7,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5208707,Goiânia,52,GO,1.0,1.0,1.0,1.0,449.0,454.0,457.0,462.0,390.5,507.7,545.3,481.4,EEBDABACCDBACADECCABDCBDCBDDCEADBCDEACDCACBBC,BBCBBABEDBAEAADDECBDCDBCCAEDCADEDECBBBBDAEDBC,99999DCDBBBCCEEECEBDEBBDDBCADAEDAACCEBDCEBEDABEBEE,BBCABDECDDCCBDBDADBCCCACEBECEDDCCBDAABCDCBDDC,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,120.0,120.0,120.0,100.0,0.0,460.0,E,B,B,B,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,D,B,B,B,A,A
180007743539,2018,3106200,Belo Horizonte,31,MG,25.0,M,0.0,2,1,3106200.0,Belo Horizonte,31.0,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3106200,Belo Horizonte,31,MG,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,B,B,5,C,A,B,C,A,A,B,A,B,A,B,A,A,B,B,A,C,B,A,A,A,A
180010225443,2018,5003306,Coxim,50,MS,20.0,M,0.0,3,1,5003306.0,Coxim,50.0,MS,2,0,2,1.0,0,50003500.0,5003306.0,Coxim,50.0,MS,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5003306,Coxim,50,MS,1.0,1.0,1.0,1.0,447.0,452.0,456.0,459.0,510.1,572.1,519.0,452.9,EABCACCDEEACDBCDCADACBCEDABDCAAACCEEEBCEEBBCE,AAECACCBDAECDCEECBADBABABBDADCBBBCCDAECDADCBE,99999EDADEACBADACAACABCADABDABAEDEAECDCDCDEADBDBEA,AACBECBBAAEAECEBCBAAEDEABABCEECDDDEEDDBEACAEE,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,120.0,140.0,120.0,120.0,120.0,620.0,C,E,A,B,4,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,B,A,B,A
180011379734,2018,2105203,Igarapé Grande,21,MA,18.0,F,0.0,3,1,2105203.0,Igarapé Grande,21.0,MA,2,0,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108207,Pedreiras,21,MA,1.0,1.0,1.0,1.0,449.0,452.0,456.0,462.0,439.7,501.5,533.9,468.4,EEDBBBBCEACBDAEABEBEBCBDDBDACBACBBEACCEBBBCCD,BDCAEDCBAAAACCCADDADEAEDCBADDECAABDBAABDAEADE,DBBCD99999ABEEBECABCBABDAABBAEABABCADEABEDDDACEEEC,CBABDEDBADCEADDDACBCAEBBCBEEBAEEADCEDCAABDDBC,0,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,120.0,60.0,80.0,120.0,20.0,400.0,H,E,A,A,7,B,A,B,D,A,B,B,A,A,A,A,A,A,B,A,A,C,A,A,A,B,A
180008364874,2018,3518701,Guarujá,35,SP,18.0,F,0.0,3,1,3518701.0,Guarujá,35.0,SP,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3518701,Guarujá,35,SP,0.0,1.0,1.0,0.0,,451.0,455.0,,,585.1,579.6,,,BBADCEDBEBBADBEEBAACEDCBDCDAECDDAEBBBDCBCBEAE,BBCCE99999DACBABCBECABDDCABABDADACEDCBDABBDCABEBEA,,0,,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,,1.0,120.0,40.0,40.0,100.0,40.0,340.0,H,C,C,C,4,G,A,C,D,A,B,B,A,B,A,B,A,A,C,A,A,C,B,B,B,A,A
180013067338,2018,3151800,Poços de Caldas,31,MG,18.0,F,0.0,1,2,,,,,2,0,2,1.0,0,31338869.0,3151800.0,Poços de Caldas,31.0,MG,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151800,Poços de Caldas,31,MG,1.0,1.0,1.0,1.0,449.0,451.0,455.0,462.0,390.9,514.2,415.5,468.1,DBEDDDBCBCDACBDBEBDBDDBECBCADEDACBDEEBDBDADDB,ABACDDCABEBCDCAEAAABDEDAAEBBDBEEDDAEBCEBEADAC,DCBAE99999BEEBDCCBAADCABBCDBDCDBAEDBABACDABABBCDDB,CDBCBCEABCDCBBACACBDEDABDEDDACADAADEEBDEBBAAC,0,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,120.0,120.0,120.0,140.0,60.0,560.0,E,B,C,C,4,E,A,B,D,B,A,B,B,B,A,B,A,B,B,A,A,D,A,A,B,B,A
180013123365,2018,3304557,Rio de Janeiro,33,RJ,21.0,M,0.0,3,1,3304557.0,Rio de Janeiro,33.0,RJ,2,0,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304557,Rio de Janeiro,33,RJ,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,B,F,D,B,3,F,A,B,C,B,B,B,A,B,A,B,A,A,C,A,B,D,A,B,B,B,B
180009384568,2018,2310209,Paracuru,23,CE,19.0,M,0.0,3,1,2310209.0,Paracuru,23.0,CE,2,0,2,1.0,0,23040297.0,2310209.0,Paracuru,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310209,Paracuru,23,CE,1.0,1.0,1.0,1.0,447.0,453.0,458.0,459.0,478.1,575.8,422.5,509.3,BEBEDECBAEAEDDBBEECCEBEDBCEBDCAACECEAACDEBEBA,DBBDBCBCCDEDAECCDCCDDEACBDBDEAEEBEBCBAAAADBCB,99999DCEEDEBDAAEBECECEDEADBECABACEDEEDAEAADBBADAAE,DDCBDCDCEDEAAACCDCD*DCBECBEBCDEDADBDEBCDACADC,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,80.0,100.0,100.0,80.0,0.0,360.0,H,H,C,B,6,B,A,B,C,A,B,B,A,A,A,A,A,A,B,B,A,B,A,A,A,B,A
180008264198,2018,2924405,Pilão Arcado,29,BA,22.0,M,0.0,2,1,2930204.0,Sento Sé,29.0,BA,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2924405,Pilão Arcado,29,BA,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,A,A,4,B,B,B,C,A,B,B,A,A,A,A,A,A,B,B,A,C,A,A,B,A,A
180007325474,2018,2206753,Nossa Senhora de Nazaré,22,PI,22.0,F,0.0,3,1,2205508.0,José de Freitas,22.0,PI,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2202208,Campo Maior,22,PI,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,H,D,A,A,8,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,B,A,A
180007820730,2018,3539301,Pirassununga,35,SP,23.0,F,0.0,2,1,2312106.0,Santana do Cariri,23.0,CE,1,6,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3539301,Pirassununga,35,SP,1.0,1.0,1.0,1.0,450.0,453.0,458.0,461.0,553.4,645.1,570.4,645.9,BCBDEBEAABBEADDDBEDCBCDCBCACDEAEBCEEBABEDCCEE,ECBABEAADAEDBAACADEDABBACAADEBEEAEACBABBAEBAE,ECACB99999ABEBBABEECABCDADACEABDDEBDBEABAEBDECABAD,DCBBEEDABBBACCDDBCACDBDDBDADCCBCCAECDDBBCACBD,0,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,120.0,40.0,40.0,100.0,40.0,340.0,B,B,A,B,2,D,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B,A,A
180012647755,2018,2700300,Arapiraca,27,AL,20.0,F,0.0,3,1,2700300.0,Arapiraca,27.0,AL,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700300,Arapiraca,27,AL,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,C,C,6,B,A,B,D,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A,A,A
180010459725,2018,3202454,Ibatiba,32,ES,17.0,F,0.0,3,1,3202454.0,Ibatiba,32.0,ES,2,0,2,1.0,0,32047720.0,3202454.0,Ibatiba,32.0,ES,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203007,Iúna,32,ES,1.0,1.0,1.0,1.0,447.0,452.0,456.0,459.0,445.3,480.3,486.8,392.3,EBCBABADCECABDCCABDDCBEADBCACAADCEACADCAEBBBC,CADBACBAAADEECEABEADCBAADBABEDAADDBDEBACBDACB,99999CBCAEDBBDAABADAECEEBBBACADBBBAAAECAAACAADAAAB,CABCEDBAECEABDDAABACDEAEBDCCCBAEDAEADACBBACBD,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,120.0,120.0,140.0,120.0,20.0,520.0,E,G,D,D,4,D,A,C,D,B,B,B,A,B,A,B,A,B,B,A,B,E,A,B,B,B,A
180010809518,2018,3304904,São Gonçalo,33,RJ,17.0,M,0.0,3,1,3303302.0,Niterói,33.0,RJ,2,0,2,1.0,0,33057010.0,3303302.0,Niterói,33.0,RJ,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303302,Niterói,33,RJ,1.0,1.0,1.0,1.0,449.0,451.0,455.0,462.0,544.8,555.2,454.9,618.1,ABBDAACEADBDCBEADDBEBADDACABCBACEABECBCABADCE,CBCECDAAEBCADEBEDCACEABDBBEA*DBAAECEBDCEABDCB,99999DDCADCDBBDCBCECAADDBBEACADEBEACCCACBEADCEAAED,CADBECBAEBEEACDEADCBCBABEDEADDEADBCCADEBADADE,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,140.0,120.0,100.0,120.0,60.0,540.0,F,F,D,D,5,K,A,B,C,B,B,B,B,B,A,B,A,A,C,A,B,E,B,C,B,B,A
180010277926,2018,5219753,Santo Antônio do Descoberto,52,GO,18.0,M,0.0,3,1,5300108.0,Brasília,53.0,DF,2,0,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5219753,Santo Antônio do Descoberto,52,GO,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,D,B,B,B,7,F,B,C,E,B,A,B,A,B,A,B,A,A,B,B,B,E,B,A,B,B,A
180011391477,2018,3520509,Indaiatuba,35,SP,18.0,F,0.0,1,1,3550308.0,São Paulo,35.0,SP,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3520509,Indaiatuba,35,SP,1.0,1.0,1.0,1.0,449.0,453.0,458.0,462.0,493.8,567.3,524.9,657.7,ADAEBBABAEDDDDDCBCEDBEBDDCDADEBCCBBCACBDCCEAC,DECDCEDADCEABAAAEDACCADCEBABDDDECEBAAEBBCAECA,99999DCCBDEABECEADCBDBCDABEDCBACEBADBCADBECADCEADE,EBDBCEACCBEEBDEDAAADDBDDBCDABEEBDEEBBDBBABADA,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,120.0,120.0,120.0,120.0,140.0,620.0,C,E,D,D,4,J,A,C,C,C,A,B,B,B,A,B,A,A,B,B,B,E,B,C,B,C,B
180012207709,2018,3104205,Arcos,31,MG,18.0,M,0.0,1,1,3104205.0,Arcos,31.0,MG,2,0,2,1.0,0,31032026.0,3104205.0,Arcos,31.0,MG,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3104205,Arcos,31,MG,1.0,1.0,1.0,1.0,447.0,453.0,458.0,459.0,472.5,463.2,382.2,564.8,ECABBAACBEDDBACDACBDCBADCECCBAEDCECBCBECBBDBA,CBBDCCCCACBCBDBCACBBDBEDECCBACCDABEDADBADBBEC,BCADB99999AEBACABBECBDDBECADB*BBEBBECBBABABBEBADAC,BECCCDCEBABCDCDAECCCAEEAEDEBCEADBCCDEBDDDADCD,0,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,120.0,100.0,120.0,100.0,60.0,500.0,E,F,D,B,3,H,A,C,D,B,A,B,B,B,A,B,A,A,B,A,B,D,B,B,B,B,A
180009335790,2018,3550308,São Paulo,35,SP,16.0,F,0.0,1,1,3550308.0,São Paulo,35.0,SP,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,São Paulo,35,SP,1.0,1.0,1.0,1.0,447.0,453.0,458.0,459.0,498.5,452.0,423.1,536.4,ECBADBABCEDABECACDBCDBAEDCAADBDABECDADBEECADB,DB*CAECCAEEDBCDEACBDAECAEDBCADADBCEADEDABCEDA,ACABD99999DEABCEBBACBEDAABEABEDACAABCBBABADDBDADDC,CDAEEBCAEADBDCBBDCAEBBDAEDEBCAEBCADEEBCADAEBC,0,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,120.0,120.0,120.0,120.0,0.0,480.0,G,D,C,D,4,G,A,C,D,B,A,B,B,B,A,B,A,A,D,A,B,E,B,B,B,C,B
180012050347,2018,2507507,João Pessoa,25,PB,16.0,F,0.0,3,1,2507507.0,João Pessoa,25.0,PB,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507507,João Pessoa,25,PB,1.0,1.0,1.0,1.0,447.0,454.0,457.0,459.0,536.1,594.3,601.4,473.5,BCDBBBCAAEDAAEDCCCDECAEBDDBEAAADBEDEADDBCABCE,CEBCDABBADDAACBDADCBBAEBEAABDEAEBADBBBCDAECCD,99999BBDEDDCACEABEADABEDABDADCADCBCCECBBAEBDAACAED,AAEDCECAEDEACCEECCEDCEAABACBAEEBBABEBCACDAEEA,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,160.0,160.0,180.0,180.0,200.0,880.0,E,E,E,E,6,Q,A,E,E,D,A,C,B,B,A,B,A,B,E,A,B,E,B,B,B,C,B
180010677367,2018,2303709,Caucaia,23,CE,20.0,F,0.0,4,1,2304400.0,Fortaleza,23.0,CE,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1.0,1.0,1.0,1.0,449.0,453.0,458.0,462.0,463.7,522.0,437.1,451.6,ACACCCBECADEADEBEABBCEADAAECDEABCBEDCDBACEADA,DBEBEACBADECBEAEBACBAEDAAACDDEEABCBBCADEDDBEA,99999DEBDBCCABEACBAAEBBAAEDACADDCBADAABEBCADDEADAA,CADEDADAEAEDEAADABDADEACABECDAABACCEDABAEDCBA,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,80.0,100.0,80.0,80.0,60.0,400.0,E,E,B,F,5,E,A,C,C,B,B,B,B,B,A,B,A,A,B,B,A,C,A,A,B,A,A
180013708676,2018,3518800,Guarulhos,35,SP,17.0,M,0.0,3,1,3518800.0,Guarulhos,35.0,SP,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3518800,Guarulhos,35,SP,1.0,1.0,1.0,1.0,450.0,454.0,457.0,461.0,510.8,555.9,455.9,442.8,EEAEABBBECBAABDCBACAACDCCAADEDDEDCCBBBDEABEAE,BDDDBBBEADCEDADDDEDEBEAEEEEADACAAECCBCEAEEAAE,99999AAAAAAACCBEBAABECBDADEDDDBDCAAAEAECADABBCBDAA,EBEDCBAEEAEBCCCDBDBABCCDAEDAADBDBABACECCCBDAC,1,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,120.0,40.0,40.0,100.0,40.0,340.0,G,E,D,F,3,E,A,C,C,B,B,B,A,B,A,B,A,A,B,A,A,E,B,E,B,C,B
180013257638,2018,3204906,São Mateus,32,ES,22.0,M,0.0,3,2,,,,,1,3,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4203204,Camboriú,42,SC,0.0,1.0,1.0,0.0,,453.0,458.0,,,479.6,425.4,,,ADCBADCCBABBCDEADEBBEDDAEDAABCEABAEBCADEDABCC,99999BAACABABBACBBDDCBBCAABCACAACBCABDDCBDABABADCB,,1,,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,,1.0,120.0,120.0,100.0,140.0,40.0,520.0,B,B,C,B,3,A,A,B,D,A,A,B,A,A,A,B,A,A,D,A,A,D,A,B,A,A,A
